summoner_id,champion_id,mastery_points
kdx-qfc6OzV3jMMa4IAotYpGnwg4uw2FtELaC3co-1oDIw,60,42410
6dtpzf2gK5foFdVz_JdNvyJm_szoJZkmOzhVV6XVk6Lolg,16,74759
D3ntYhgxE_GuMedaoc0LVSfabGPvT-sISmtrVaRkrToObg,26,26285
QdWanKS05FFpEUkpZ9knuWh2LuWHmSeVg9Xxi3ATi-xOW0RMMuZXxEJs,79,904
u8GnhESjsZdBFwNRXJSnlI3RyLu3j3AQKve8YfTiP9dLxw,238,135364
wU8sybzj2ZuiV1o1ahUyzjzLBJGQx3rKppyH3b7pjkdfk4A,117,362364
K6-Xucqwbo3jlyQ_mGIXZN9US0kxCtcrD5u0u6ycg2RTXQ,38,322533
TPun0waJrHUO2wlob-GeJD85GY2kVNaRDR1akuYX3mU2iyw,86,15200
Y9vG_LYWlWo1XdQ1c-OMVMvAzKSQRcx27M4X5X9o8goxVf4,7,540949
VifbwNqPkQvC0JIndVT1ODXeDdqAMrVko3ufKqjUKN3nwA,20,11365
8yZUud4qQkmQ49fkqCS-LfdywjKRq3fADxbgbIC5BwJPDDo,25,41330
C8rCW_yLdphXjW5LrhpEwDTmjJRU_9xsjl5GL-IyuH7CBw,10,19028
5gIFN7jtN-Y9D3hx_uCwe7gQ_u8pN--E_sAfaZuksUgpQ0X1QzqDuug4,104,26280
PcIIKyOLYrle9ez6StMK83hybSbXO_6WNCSQqxGVO_leLtg,16,23899
EpSjcoLLxbF9V9ixNTsBtCF4qUTrU5ngHN00UO10wLcysg,432,72605
SXvXqs0OG9sT2rQOiNmDMfmRVxiqZjppMf80NGc4pE8_PQ,51,59481
NsNUE0JYMNARwNhhMT4HAvKjISraMRbpUchw19JkN_YYVDM,412,8244
Pe33fa1S9dWqqIOOQZB0RGefRxsK-2p3WqsDg_ExdT9VaWM,55,347871
y1FJmSl6C7qwxCOLn_qa1OfF-pIGaKivVZPXKADe8na5rw,89,5290
jOauWEHt79QfPkfv5brkYmFhXOCm0aZqx_s9tTqB_hvpBg,61,47432
UsjpJeED6gHdqYAlMiCZImxmSCkyH2z_KDoH_e2BLCLpTrMWmjNvROh0,84,2770
yIxqyEeXG_W1smJOiDTWAxS7mfPqCaxzmVIVVQ4SaF40bw,12,9062
ibqJ-eMP1fabsay6TM0zl2QUTDUdqLdTEtUIA4I_CG4d2us,81,12410
x6_3YTRi6g62-OGx1a5ajsce0bnGaz5Bz9tA86ZzVBkmyg,145,87912
GaZYF0FWTU62pjYDqShouJOA2Km_BsFM__AvntkdZdykdwU,141,142796
C97vMHW_HWjSRiiNWaVYtfPJxJc94Q9ZZId-xjsgIFFLsKI,111,86751
pjfBJVMK-z5YkOg5pLUHAtf_nF2t1AzhPclUPJtgKLzdmA,246,26637
Tk2IwUrNOrLv-CHdUXoIQ1lzPrfgXr9W-9c6hvE01JkOcI8,117,558983
5k0aghcnOhW_iW136Q4G9jbhl8Afh1mikJwMwYoAtv4wfA,24,43250
5p-vH4nBfQFItC5LtD7snu51lWljTuLta-nu7XzUP27jew,114,197805
RKKqj0WsNSRXaEDNQQYWwE9nOTGLHLqzbOmHQYqXshnxMaG9j0DRrulH,35,6493
pqMnpJcwUUhi6cL0BGu3vd-WTKRpbJvSAWgQY7Jrf1Vjrpw,67,668692
ojEDuJsXXfThGjoV88mWZmQlK78F3jF-ihmDWjnnS8GTZcwye8jkGelz,555,1690
iyt57tVtOfOU-OpnwlddXyyFgiuO_NkANJxLxf81AlvFdQ,240,7741
3OQb6hsq48RoCo5onDIX0huZeDQvdQCmG1psHGe97oKPzA,498,74710
MpRQ3BX26Q1CjONzgHY_WM3P77NofYYovvFmfcai0xiT6qkhSMTJjsrb,240,71863
o66ub_FgySM7n6b4JDUeC7WaU6jpJeSRVCXw4FkO3tHxIp8,117,21808
ypFW4sg8MVUHhV0W1dgJJ1sCgqRkZ0CHxBDubOZxRHeGuQ,69,127135
rtvkJN4cY1gbNRt0YPxMS3sjlxhvLam0QuZBdg7kF0iuiw,89,8820
JTx7xJVVoyPgbnHckgn4VkhXtL8xbBTJJr1gnEb9CZ12cZE,13,20629
lKJBzC1V05Ao_0iXlf2l-jtBGb9BEdwkmEV4ZlQnIg3wIQ,51,46247
khHYKaei0XZtCwwvQC3RbziKuEZkxyYE2L5rBBpXPxXF9Q,117,17597
cbszgaG4y7OCOKV2vs2AzNFh4KgluxTI275c4Kg1PyabBFM,121,32718
irqRLXshs6Rpk2hkykfsIzJpgpC38C17DcwDgoE1gNNlA9k,203,53295
yATktfHhE5NRntN3EO5pgreicvvLj736bDvSneHIR2VXi9XyG3JLWTLE,163,33568
wPlOSBujDWDYpq-FfoAkqRJY6OFXxCJrpW5hwJpPMEwR3A,51,191265
MoO5J5y9nBRGX-m1zmHgZZCx7-lvTkrv15ay_Zq3V2uJwvU,236,262791
vz1jVmV-5m-2lNdw2DkD2SDPGdlhXQF-40-W013XOS4oqZgDTfGNJzCc,24,86450
qPLt4OXAH8TbACu2xaKP0oA3XulFPZT36hCGJl_QLjTVe0Q,8,395806
Te0oyptkl1C4J5ofwojy6q_mC2zPTcOP2JGMP9gXe5jIvw,134,154239
R9sbsmPr4kol0vn-CDK5_ov6KtibYY8YBPQeWqyCIfixolfTKGf4yMPR,126,162345
aqCbt9Nkl4cUebkVk2HP71eMkjVATyosleZyFbjg6QXxjSE,201,80024
9f0eMgawykfUB-XOWIZ8dze6ov5vp8muJXphXBDpirNXAQ,498,191528
PdUYmRRRqOGBUK24NnmmUm7x0Db5BNZ93WeXLuaQv3Ig6iw,84,54938
vGPOdJmNq6ALnuLKG00ewBHGs7-lfweRP6tsl2ZNn5wdfQ,517,34589
7XPUcH9-BlxgLTcqwKKI5h6SbK1WypwqNAR2rYrzmbkQJlc,81,6987
mlIvv2s1TCXouw7PD6eXGdn9_mK7dFijSJI8pwvODEgMWw,145,72559
CrJzWqIO2bkZyWvbNPC6oYn9e4WMMK2iVf79b2BqeEGoMg,412,1608670
9LcQS_ACfLk27nnFLWq1KGiA6GTrmpG223sMIFwncOgqUyI,25,14285
hKTfClDsyRWTEtXgtM-2jfKra6c1HWQqDIKZ6G4ZQ8Zfqlk,119,869354
FNJee684NUxT5YNW2rDP6O8dwQK5ssfrwyGW-edqzTG5VA,89,279
IkJS2QiJIPHNzpHnfHxlMD7QE-9fATZhFndL8XQfzR7tsLQ,516,53641
3vixdVd5JfHmOjlsA8--nScO68mDnInrcceRVg0VVtp2Gg,120,110289
sRwXP9V0xsvGAgxuCvuMfdTLTz0DXW3QRm_1k3vAYMwcLRg,141,16496
h86jlpQYqxP72_w5SAi9ueZn7bz_y2-xzIYLGwFGwZj2CpY,145,33055
ke64k89iam_9Afc9Dt2-lEIMdphUSiWd6VCKQ-rUBXDyg2w,26,200153
3xn4roA1XzNDazEU59PQ0ZwvEnqGZ9Dbx0QV2zBd3YLc6m85AdY1smCZ,45,2097
IM03bfef-aHflhRo61Yuybd1iv2PDIXxCS2a4yCJbaV5Opc,203,31784
gTuT6Rsa9zCM9dVw7kIouP86cUA9gmaqvOFNbHSw9yDr1Vk,164,631455
SrzvOs5Y0EvwQN_e50Pp_FGosC_o2iWW4-NMmRRMrwWURQ,498,26961
0hI2FUBNDnqn8GFG1xaX9dqi86_HBSbs2RpKcBCkS5EXKQ,40,38974
nfNHZCCqJH5ViPFJwGV0L7pnKptbLqVdZHurAt50m4gtIQ7tvJ4XSiqI,133,20649
GeBw91-mdak7eDkNMT5QftT18QPFT6NfqYwgcqOVKPlT9ik,127,94479
FEk4cUeEtajE2xOluY9WGiDVZ5_MADNjv7XkgNzVc4Mg6KA,516,39626
vnn4MjGxO0YqYKjDYkTOl9MOplC75qierZ2UOuIo-r7CNg,8,5066
LqdgYZdTEeCXtur_YUjk-qTzRNdpvTVKTPvSfNzIDKc,85,57569
Q14ri0uFHjtS09PyshYOSFeD4jkBoQdRDOfWeEpHtMda_Co,163,29810
7FLfGN87_NawMinHDyBh39r69NL0pq39YmD2egIT-3HpLlQmRyNKHr-f,74,18090
2Dcn63dFaeLZDxV0boCfYF510D4AQXfVl-YT__5xxkksgQ,59,90105
dZRTi6ahHSEfzCcrUgPhdO2rC3OinnzbNmxoyOPD5mbL7hVLyyyN7hfW,18,17916
eQYw5BHRwgVUGX7WMq_zKC5-QdBtlRx6xCGFH6l32ldKAuyXO16Xnlwt,421,6225
Pi1uxSppljirKscg21SAaJhLJf13Mol58gdw8sCbKA4xXQ,143,36150
LRPhxvh8bSedRajs707uhdhUMJiywv34HbNUoj0I_ch9Mg,245,39921
ridZOLjlasVgVvYFDsQKlXKjuIsuptHuQWt_vJxolWm0wwg,68,57039
T7V3yVyD-ty6xk96YopDJtub3OPKrhIGX2k8flUUcMzE-rQ,555,38225
TRpmc-xepCWwWwX6tZP1A0DKSkM8K3PQojCcLXkkYp5N_QnaW0qE3ODk,114,525
BvIzMNj3YEF81RcFQ4aWRyCerkQHq36Lo1qrB8GxyEczrw,517,6355
QZJWGOqZelvO2rWF_ouVK0pKn8BFthvbChVAxLVuGH7-Vg,112,132984
-Govugun3f94nZVaYa6Swmcv7kc3KmXE0OTqzSEUlqUz9Q,39,35496
s5idwOEzpfvrs34q5xoaUHgHshwQ91z96zrMXfwfmdw,89,126509
VkopDol2ponllZTCvIJWtouLD1IJf974scanrpeow5_WieY,83,2580
oZPWY9tNPBOoNA7FHKSacQ_-fW7WQewNgbLuAhFQ_XLrca4,1,234329
TE8iAynAcKfGY2z4TWxkZu8CcIdq3zrfUZR72JpX26o-GNop2Grxe36x,50,121
gJAIAXfcaUKiPmeEOyg-ZH881d5l26UbJ2ZkNPe_P4RzzFg,8,2185
NcZL9NgPPGzETjZO7GoPsB-j8Q1lJI0-DdzAO6NQD3zGs1k,102,15932
3ercuP0BGIrV8j-Z2OFllj2TMO7JzZ4PAnZLWVkbX28YgOk,246,26350
NcZL9NgPPGzETjZO7GoPsB-j8Q1lJI0-DdzAO6NQD3zGs1k,245,110361
NsNUE0JYMNARwNhhMT4HAvKjISraMRbpUchw19JkN_YYVDM,25,15077
k_5wpqfgc-oM9mH7l3YQ7Od6ydTohOTsQfLTVf-qk7UVVg,22,23226
fQPMDiajdy91vvz8m7lzISflE0qd-nmGm581bMMCzzFudQw,101,57520
KBfZA3Z4br2hGNlEme1v6WcSllJ9xa3_0tPj0SvIUiyfiQ,45,74648
-KonDikQygDUfLZQUgvaWUJV_U3Z0UmcnzXhCar6OzjCj30,497,88150
oFzfVftnGFEhQowRE5XM22DLgHDj13vbbaAYMGMNU7ORHfY,266,61815
IZWwotz_o4fd1jcmwAHBOYNutk_mG2siLLzb-nFMuDZ33Q,5,167456
K_atFCr2Q75pmYPO7qzg_qXuIWM35wDYIPsjFWEYZI9KXhg,28,21548
uP7nuOZEuU4S_rNFCnsKqWTQ0S4T7v3chwpFdJxB6B5EwA,245,8439
SDmRFqCCCCX3zFRuh-fK6vjFK_uQt7eZNhePhVg_pYTWmPh3jw3fDhAe,64,3158
avHHHK9OfTJjK1RD9qbsq_RbYXMXyehnO5BhnEAKLGyWO1lji6ihW250,84,87541
zliNuW254mZmdTd6EfMigvxWpPLDe3ygbOgNk30cLjdM-pA,12,199234
57NRoEN3pRczNS3vQyMyqoCKmH_pZ9jnaXy9rAs7zrSzZH8l1E6M26iH,74,988
4klN8XiPW1YlK7aQCumbFSrJvtweDBCRuhMZk03R4q1cJw,51,36419
OTcWBYb0iLyEQZiQKcpq9bqYFIg_cR9GN-pOhdqFJYM5TQ,64,631352
o66ub_FgySM7n6b4JDUeC7WaU6jpJeSRVCXw4FkO3tHxIp8,26,15931
-fP7mX_b6Uxnu0nkswVqa8trwi9dzGNEF66zrzouoEe_Cnm7ZfKTwA7V,145,28319
lAVhm8d6okowwaLLVXIGTbJfk674ztPYGvaTuafiu0EoIEQ,51,32054
F6WoSbhrIbRXQbdLuhQI9mPH93QpsikGLtE1ppkO0q0phqw,51,610779
8jUgJUyYYaXmtyaB6quRvdnZ38BiX-mPB9IBGatwNOaW2A,245,570708
JTx7xJVVoyPgbnHckgn4VkhXtL8xbBTJJr1gnEb9CZ12cZE,40,63507
Uw1q-wCDi0HiE9sks-PzrHG2gIczYbl-fFiFxxASgF2FYKA,41,33127
LAWHqcynHaHz-Or_TpiNI9pjXI63iN4klai6gQOEBclFDeI,8,176943
Ebm11GMD9K4UcsxXC3zTL8-VTdQ0545DMn8Wc4nxotcd2WF2vkXHYPy8,266,5000
9XOxszyhxOD5gNjBJs2YKqVUQ4Mi0ePIq8awcYcK94HRrw,43,113683
kcHKHjDveSYgmijNkUl08GIE3EVQ-HCIpxBfj4GOJJSIgZ6CYwqOiz-E,246,91069
tOxm_kRXscb6-U7LbR--ppqxPUnukkVihkQEnyuq5oiau14,43,33732
6vAp1BiqLAzAtNtyu5IwEW1ApfJ7KSaW0CnvCo8lGtwhAA,84,46302
1AqdVRtciCelE7cQCzCgTeKSIEsTfkDylITXTTD-Pby7Kg,84,80655
aWDggmmRi6Dykl-BNLc_q1V7uCW8ByzeDJIa9MOdBzY3tw,23,1676
bwjrLbaX0fuRpzUEqtWvX5rZQGEIPRuyG7hMzT7FDKnkmA,56,67077
Znq6yYxBUPV7AVhBRTEiprv3cRwGT37oDaMuqv7-o28LPg,4,36047
yrOuUOTl00a0jH37dEqgAz5iW1EhVkRIhVujqRG5iCie0dE,89,48725
wX88luWo7j7zw9PNW_sIfLsH_Ulh0MFgK3JSFMjxLcnsvYU,18,25634
9xUFD-7Rvgn4j27CPNIAdPruP8NRb4cmmWpRZGfPjgZGUg,145,8861
_TAQA4yE9MyTbwFMJkNkInrtcOwyqrqI0osDd9OrrvaQorU,498,69257
jeyHDX8TtD_ek3D00YVQUXkrhK_P4onv_nQrUwjpugV7dWo,2,5540
m5hbr-xVzUGqyB12bXSqeEBl1GMx2gaksRkTkooj3odpAw,19,2773
6G_N9skQ_lk661qNtz-Q26O3JbnEIVw-JnG_HtyS2ZvoSg,8,58439
-zh5P6dwlDZ2LmE4NAktdhbk-RDV9o22RCb7E7NxYGY8dw,74,50093
_VRiYLS1YMiOIWlsFu5bVjb15vuF1RO69rpKAuzqj-7iKd39a9j8aH4r,76,30702
0NB12OQlk5y4SBhZ6iVFmUS0aB3GGC1YMxnKFds67GL4Q08,145,40712
BkfXFa57WKM_YNKHcFrXLFT9pYF0Z9d-ZL6uSvCfHbDyqm4,412,93429
wj3ZxY_NmFSAZ4ebunFiyc-f19FfUkDT-N7vx6aorSwhCSgeJbN8akxi,134,11438
BT07fJX0HJt3wYWb33JGA2boI9UXMoM_1nSBDlrdqSFDHNE,121,57501
zUi3SCKcaaIfYDOrq-bTbr79x0wtENYPqkbr7Qw30kcM1vA,17,751884
khHYKaei0XZtCwwvQC3RbziKuEZkxyYE2L5rBBpXPxXF9Q,111,48975
vip2OhO3aHctVOCYY9GS9OVOs3WyoCG47wufCArrA9m2vxo,64,27851
yNDe4e5YnNM-JFm-VXMqJbbQXp42bYeb6BaQYI6_KBSZ-Qcxzz3bwOjD,67,2132
Bsfg2IXKjzJDhgmz6VfqknB4iGcjswFtXT7KFGjDpMiCmw,555,257476
ZKM53UvTaBHU88kUcgAvLhZ59ZYOL859007fHH1TrfnL3jBz_Cczaij8,238,384499
rYWshA4gBjYmVWKA4rzVm0pcxL3vDH6_Fto6x2lCv5tBURg,114,131840
14SwY3FibZ5jHC44QR4j4VDzkhfAlddMpW1K9gsFFJ8ZkZ4,10,2356
8xlxGR-AaRp37DsDWH74QzCj43XNTBDF57r9hVtgk38FOA,69,4331
1AqdVRtciCelE7cQCzCgTeKSIEsTfkDylITXTTD-Pby7Kg,13,21756
mV5dUJKGgl6oYyMQ0UFnYs_Bm2oP7DyKAKiKllfuzcG_HQ,60,10328
bwjrLbaX0fuRpzUEqtWvX5rZQGEIPRuyG7hMzT7FDKnkmA,96,47025
bexHF6YQJ_LDdJhHfkuZJ1PMYjL3SejSVSsuIJk0OmRUww,80,62981
ZSJ_9hbrwDHs1qmnSwSMNlPFQOVdDboxAcyno8GjOF4lZw,142,5758
EmgPLF_WgnrI3rpFcrLQaGQ-8iSywM0IYQknmfTROWMowA,53,42857
BiNGRzcCED4-bqmgKs7_tEWVTkqDpruRMzdpDDmOQapwGA,84,43585
jz6-DdNphju4pXIlTXxmMLKLO3PzI6d3A1Ejasbfjqiz5Q,518,353905
7IzN1ZQo22XR6qe0Sxo5SNZTnPcnFiqXY-QAvcCpz1Mokg,91,17340
aBhzE-LAEemOtklIvL5OsWAu51_3PmuQea67jMgHtALo0Q,24,399972
9a1Fxb1__r-osHopHBTdv_zN0enCd-Qwa3Qar36DKaQJZw,59,186743
EymiYu83LwoG5rKehRGj0q1TZ59q8d-DHljbTwMmhEgR-9UQlBjk2EfT,13,4899
jSagbgwiiOetWrdxaMx9ItbB9_qOwDwgOaUzBRxEjQ,498,139685
iyt57tVtOfOU-OpnwlddXyyFgiuO_NkANJxLxf81AlvFdQ,79,27034
6fg4Tf-wNj6uJDeOPqk5ylSlywFTFDgqLBTuwcnaO4ieago,50,69573
q2jNoAwlM8jsz-JSWc4lvaMgHApkogC6gRzft_z1-zkEaw,45,120363
h7G-r7XVFWuw8dVvgJH7UsCG6yL_q0v00LRHmEtQOKDajk4,412,280520
VN0WIUP1QBM8tBk8cBwjeGog7fWeZzP3E2BWfAY4tYZd5w,134,254201
8vYPJOH5-suZESuOJ_OXCoP_VqBAJ-OCgDLePH7mvkigwA,111,62725
103y_BzYZK0qu1o3hJLdkDkOCc2LtrDm_-xRgnFYwZAW5zY,85,34147
9XOxszyhxOD5gNjBJs2YKqVUQ4Mi0ePIq8awcYcK94HRrw,40,206030
UpAaNrI2nvwX5IcQ1uHDjrjDisw6LN-JbPC3d9l77lMk2A,61,69787
NUG8t1q-PeXqe8uSvGWXjhOowJsG1Xb1OaiGAmstdVIeXIc,143,204576
SZKCk9fv1G9JqyZgRJ4dg9O5MBDq0jJCAqP9o7SsY3xhcg,82,14893
dLm-SHp4BCU27Qwo57nlpywtV6q6R7Hq0Gf558iIz_QOZg,98,101654
eWAJS1gZnHG-hUosbKJWiVRsxzcfmEEvXb-KzCMbeYQt3g,51,190885
0hI2FUBNDnqn8GFG1xaX9dqi86_HBSbs2RpKcBCkS5EXKQ,54,16778
QXrpQVhrYuIsozQl0-IMVyNXcOthWysOUUmPjA8LrreZFg,141,114931
VifbwNqPkQvC0JIndVT1ODXeDdqAMrVko3ufKqjUKN3nwA,25,1658
bXocyuCaLk0iMdJElMqKDqRfugOaQaiOUistuZjyl1jdK5c,498,2468
8rU9TkQWrDuLfr8n4TrHQ-7c-cJNqTikcxQ1vNkinaLrLOI,59,138697
JQcuiaxc8dp-diNk8uUXbVnqvgNFR9hem5mqbtHI5m43Nt8,25,75044
G1P_1QCvj8PSDctoZNfTDwrh-ZZDxR_h4OiNWH5tGw6BrA,79,57865
Q14ri0uFHjtS09PyshYOSFeD4jkBoQdRDOfWeEpHtMda_Co,60,4273
8bgP-BovxE6Sd2Sb0RN8GaDLbzR6Mgu6OcPWYKAzfo3Xq0A,104,160884
-zh5P6dwlDZ2LmE4NAktdhbk-RDV9o22RCb7E7NxYGY8dw,555,30807
b9ooYdksfgcV8-Pzdr1xO56qVCL8XjYF-I3IigOMZZ4wbQ,9,5191
1L-LdNww2jXUaMVzt7b6R7D6VL_NbElexU3bPooe0EZPRw,53,40918
LJ7uzhEFGKlSbN0R3sraaRhdPczns65ase99WepsXyl2s10,8,763
NLmsUtdWXzTpAHlh4HQCajkXWKa7oFgTWVBprHDWGX5W0A,25,103527
DULNpsRCqYFaZnU2QFKMXOMegmxOz_OmfS_SO36uUwjuy9c,14,14060
3ercuP0BGIrV8j-Z2OFllj2TMO7JzZ4PAnZLWVkbX28YgOk,236,197503
W4GkslHv8Ym3THOXLE10ds9mqS4L6lvcrHxLRpKYRzHFQBQ,99,25076
RN3Mk3Xn49Mc_b94hMFaUywyOk6Jt9v5kIBhbHzsnMKi62Q,223,44442
GO6yJq5w9-ADzgdywAwOobzYEiBp9qwdUknr5tqqYG3TrL3QO8uwK_hS,421,98696
y1FJmSl6C7qwxCOLn_qa1OfF-pIGaKivVZPXKADe8na5rw,41,25634
sRwXP9V0xsvGAgxuCvuMfdTLTz0DXW3QRm_1k3vAYMwcLRg,64,19812
ZSJ_9hbrwDHs1qmnSwSMNlPFQOVdDboxAcyno8GjOF4lZw,141,115
UWqdAIv_tDm0j4qiZurpOJulQlxqo5Kl9Mahx7uJD0twW5Q,38,147662
TPfmEChoZV2FD2by_iZnU1VA1Z8nj9pzoAe0iDq3ThhOuw,432,225753
RqEb4BqP55x3TP0JGTr15uvo9S7GJzXTxcwffPsUKLPm_0I,111,13607
LRPhxvh8bSedRajs707uhdhUMJiywv34HbNUoj0I_ch9Mg,164,24893
9CqsIi_3-0-5qF-JAPsPqa56btwCyG849xqovSLBgODY-A,82,11426
5EO-Ix2ebzLGRWlYSWo-ZremqIbX-EfdkzuW1JdhxWr9Q8M,79,39283
nezjIUFuMPlkMrShTJ7NYfA13umXB8KtwxQfUjsyTxYBL30ziSV1IXRg,236,3437
6WbAM3IP-u9wrSEPCjFRkc2HKPcGtVJ1C56rN-s7b821VMc,498,41368
SZKCk9fv1G9JqyZgRJ4dg9O5MBDq0jJCAqP9o7SsY3xhcg,134,200
gasRZNdtwmx6F94jYtB9Ixsdvv3HCHeM6ZYgznuq630,64,52007
Y_eGSaht7eLgz7MFEYjgPe1UEymli8SXGBsXsL3uY_50bw,517,45976
CItN2x88N3_87nzddCGuh0Xm3gTy4eAJ_YoD5Olz-LLByg,121,121295
8XHtN-hKq9M6Fq5aZDEFNDjZneHDtuKWtKW__-f4VMfv9g,145,190476
SafzYr0hepYcenD7mxFGtIHLI7wkkRf44-dzbkolB71IDQ,54,60087
3ercuP0BGIrV8j-Z2OFllj2TMO7JzZ4PAnZLWVkbX28YgOk,67,120877
yrOuUOTl00a0jH37dEqgAz5iW1EhVkRIhVujqRG5iCie0dE,50,4715
lErfZ7xkpr2-bvXdOODIoaPZCcAdnQjIhE4rPcQ2IglUdy4,103,783953
rw1CFSrOG3ErOpUyAiuMcrqmjPGkF0vtXcES0bXass5HuK8,89,15699
mSu7CQoHaB1tEA7j0oxxt3xvagz84OD46TcAmB3bASE6kK8y1XfcdoZo,497,2333
zXsEXUqSKy24P1fu7kY90ZjHSm5a8jIZYkuHrTy9UNbDN3o,10,2510
52oFv7nZ11iIUdZpf2WWjhpcF7fmX5d_1UdS1YcKhw-9-w,412,123689
M0DMHZTTBHRiM5eXaKh0hQf7Z2Goyil5APeK2CIesNKwgcclTdvc8fI8,22,1035
kL-hjVXzmKEUn_UWQigdIWBLRXjJByNF2my0u62GOaUO35k,498,19531
Pb4tU8iqy5l5xXFgI-x0X6tXykwFbHk3SCmU2FODd-Tv9O4,84,62338
eHd9dZP5GeT4p_880PV2ZLAzP1zAs6kRU6KrBwaYcmQAMYc,142,29001
CXLlSpUaBYL7oyu7VAX60j00HF5FtZXW6PrgyO0_36knMa-VO0ddRsCo,240,1540
NSm7G50eLgu9VuMt_5U2soq8MrTXvqc0G-rQ0gjfy0LCBwVZhSBwExfa,89,100754
CBFxQO1KYyQhEWjvYPuNMKOZNWPxikMpaQen-cE_3o1vjsY,69,6567
uluc8_hfJYRjlZdCizjEjTRFWj8oormYzwfc3izk9KOqq7k,82,13835
Q14ri0uFHjtS09PyshYOSFeD4jkBoQdRDOfWeEpHtMda_Co,59,29452
g4CT-c1XLY81dB00J-NLrB7SYGLCmGD0pKAqqhJoTCMMMVU,240,246136
HK48I6X52DCGy697jtO3R5VruPOCDaD791curYMv5l6iNJ4,25,28081
WwPCMAA5VM0r6xeqPT-L2N6qUWKnzFJ4vspalAtBJ7v0IA,8,203710
a-mOLoQcTPS4a3G3Ajk7Ye5TSr3q4G8tq8KiP-1CxCrqp3M,25,47214
vz1jVmV-5m-2lNdw2DkD2SDPGdlhXQF-40-W013XOS4oqZgDTfGNJzCc,236,148
5MOO8obEeZu3RYeSsp3rLFFzuQynLagHfu-ln0XdhdD0alk,18,8340
z_vM5cN5y3hxEHpRCc5Ic--pjAXPtFM4UxyeAXWvvgQg8w,236,407074
JS1B_bXAZOYLcYn1syRylb3yIoz6T64HW3bfm5Q8BVSpSQ,110,110599
rCfa6fEwR6_GuO-eIiBpkQENeEdywNc8AavPLPmk3laYhHMYqoUvjN9M,157,12761
D2T2JTrm15DLiRWbfP4VTHShnbZZguVqop_h8OWZyRpzVnI,145,28969
abr4LMSRIDcZjsK50ltuAS2x0PmEiWxi3YPElr5CU-_-ZzI,238,809174
BD1g7qpsIc5b0jTc5g95gOAag6RbiELzskjZqZEcZGTrbWA,50,383554
7A9BSCDYLIbE2xQdBKmmIv6Ht2-Ay7EuiAfp6f7W0XFFTw,2,37962
U3M3Q7ElOasK9ODVWxx3xJTfa0DGB0FtjN0-XvVOMxXxpQ,163,39180
jWLam5Tq8bhDLXMHXZdHm0U6NuLQWs-UYEOqTTb6DxnMfw,9,1565
-Govugun3f94nZVaYa6Swmcv7kc3KmXE0OTqzSEUlqUz9Q,145,20735
86GJXlkXfY2lmi-Oc_b1kHQbtsnc691kLYsFr0zMxSDgi-9VrB0z7air,67,918
Ae1YoUueL3PNc1V5WRbOITUj55qcqGtaTomZSY_v9jfc27k,91,117115
quEY5Mx9jy1-uTPm36s1gE9xgsHDY0AnOVs6RYHtiSOVhzc,517,21209
U-PV1Cdz0L2ssd0ib3wBRbWzp60V-jeb0EQsxHe_ebbIZZU,61,2517
puxb_hmPCch8DzUg-ZSAYtUuyR6BHPl67CMswc3vqfJs8Do,20,179673
rDXcTFsuIhhcsiYq2SEeBlQ6CBolEgAtIzkPUrzBNErAsg,43,168612
IcTuCUcGkWZp0w7DdcfJpPfAWE31S9D7LAXuemzrMKrqF00,22,851
bLVok1Uv7IlgBClXs2Dr6ZjiGTn3H9pGuU5JlkOEC2uxI4E,121,85151
AADKNuua_8tnKKYUZ0FiFSDsUYSIOHLdf5It-Sz9vOoA4Q,8,145576
e8jFch-yWU_lqrwUMi1TdeO_OGNNdneCHmqaGoWJTd3kYQ,45,178
VhQcIDHNHBDsEw7AENNPog-S38tObeKIa4Wtt9d9_Vjq8g,203,20413
UeVwlvDZq88zXqi7Io5hmilWwS-jtKo1BnGEwXpBBr-elg,64,29179
chXIa3a_7yzpnud367j-24TuOQeXD2buTF81r_Q7p7mF1g,121,27982
cMHHROPuKqVLG-89LmkrW7pEG_wGPhQ3MNMJjnJYVvLaKQ,111,24048
B8ETfjSm5HBk1etSt1JPrRUmOmrX9EFkz7baQuv6rgHsS6s,10,4593
rEKqVww8YQ-N11mbxNjHHjdBy6Gkc3zSmiFmbcHclRsDtQ,51,86363
EOaoM4I2QRACBE57UJbw8Z70um3eX6rDJn2C4IS5jaFqEb64cgZ9ZLbQ,1,115874
C0mJEhwDTVEuYGjLgX3gNxHAy7hzZ3Q-fd4j1bG3F1SIWQ,53,151652
lErfZ7xkpr2-bvXdOODIoaPZCcAdnQjIhE4rPcQ2IglUdy4,21,147554
-KonDikQygDUfLZQUgvaWUJV_U3Z0UmcnzXhCar6OzjCj30,99,21220
Du9JVI9O_qKSCbmDjAnR3CoQS7ODduOxr_GhC81vr75vaFU,39,149458
hh_ATKI0y0zh5RSvJp6HN5LLWQoFOYBYT1qGBUy525gKmPo,555,32206
iFvxnzkCCttHpMVUDlnnAmv1ERkPUXIDuSQez9WlxYMrK_k,126,214356
QoZN6G3-IfclUw2WOJ-YJ_LKszJd-hDAIqcHb49eLni-fvw,222,105045
yla6G_nxPDTw7B4swDw2XOz19xNuJDFlENkpMymFeqUGR6k,13,19514
HXjymlE21jQwGj4bfhaZPG5NVVdTwr0qzHfmY62FWbFFkjE,43,135224
