top_vs,top_mastery,side,first_brick,first_blood,first_dragon,first_herald,first_baron,first_inhib,num_towers,num_dragons,num_barons,num_inhibs,result,jungle_vs,jungle_mastery,mid_vs,mid_mastery,adc_vs,adc_mastery,sup_vs,sup_mastery
16,2734.0,red  ,True,True,False,False,False,True,9,3,1,2,True,23,127755.0,31,188609.0,15,76607.0,58,184172.0
31,39034.0,red  ,True,False,True,False,True,True,10,2,1,2,True,31,131332.0,19,193440.0,27,156095.0,47,92105.0
21,176193.0,red  ,False,False,False,False,False,False,2,0,1,0,False,24,180527.0,17,169292.0,25,21884.0,47,171398.0
39,264190.0,blue ,False,False,True,False,False,False,2,1,0,0,False,28,311045.0,23,232392.0,15,532973.0,87,408511.0
26,33200.0,blue ,True,False,True,True,False,False,6,1,0,0,False,50,2678537.0,32,13350.0,21,32311.0,62,183344.0
11,1903.0,blue ,True,False,True,True,False,True,7,2,0,1,True,22,277425.0,8,156539.0,14,275115.0,31,646395.0
11,520316.0,red  ,False,False,False,True,True,True,9,2,1,1,True,42,420950.0,18,324135.0,21,155803.0,56,21321.0
13,2105959.0,blue ,True,True,True,False,False,False,3,1,0,0,False,18,21133.0,27,47671.0,11,88188.0,54,27795.0
15,43345.0,red  ,False,True,False,True,False,False,1,0,0,0,False,30,137082.0,21,54990.0,15,94593.0,65,480031.0
15,299511.0,red  ,True,False,True,False,True,True,8,2,1,1,True,24,176751.0,22,55107.0,18,55826.0,49,18307.0
9,277640.0,red  ,False,False,False,False,False,False,0,0,0,0,False,14,16603.0,5,142414.0,17,192107.0,42,178355.0
24,2302743.0,red  ,True,True,True,True,True,True,6,3,1,1,False,42,30321.0,72,18058.0,40,4829.0,96,319707.0
17,15947.0,red  ,False,True,True,False,True,False,6,3,1,0,True,23,43799.0,24,1148784.0,10,240355.0,40,319707.0
22,980277.0,red  ,False,False,True,False,False,False,1,1,0,0,False,22,31671.0,20,11943.0,43,194771.0,94,118008.0
15,44933.0,red  ,False,False,True,False,False,False,3,3,0,0,False,25,34479.0,17,40300.0,15,79716.0,50,74357.0
24,460522.0,blue ,False,False,True,False,False,False,4,2,0,0,False,30,277425.0,24,695601.0,27,35719.0,33,14728.0
15,42048.0,blue ,True,True,True,True,True,True,10,3,1,2,True,25,1517.0,14,201243.0,17,87666.0,47,372390.0
9,32143.0,red  ,False,False,True,False,False,False,3,1,0,0,False,27,99284.0,14,69428.0,21,35558.0,59,48350.0
16,5662.0,blue ,True,False,False,False,False,False,2,1,0,0,False,37,198804.0,29,422978.0,19,6393.0,68,548518.0
23,2302743.0,blue ,False,True,False,True,False,False,3,0,0,0,False,21,9795.0,26,181755.0,33,49327.0,36,21876.0
20,53551.0,red  ,True,False,False,True,False,True,11,3,0,2,True,47,419303.0,34,1580191.0,31,192626.0,51,30464.0
13,1285257.0,blue ,True,True,True,True,True,True,9,3,1,3,False,31,193900.0,45,623509.0,43,117443.0,88,36150.0
19,63086.0,red  ,True,False,True,True,True,True,9,3,1,1,True,32,438636.0,28,841696.0,34,3772.0,63,43579.0
26,25791.0,red  ,False,True,True,True,True,True,10,4,1,1,True,22,101815.0,13,1026814.0,27,30319.0,48,119770.0
15,190120.0,red  ,False,True,True,False,True,False,4,1,1,0,True,30,137403.0,19,1026814.0,15,16733.0,25,10919.0
32,269389.0,red  ,True,True,False,True,True,True,10,0,1,2,True,37,9717.0,18,87634.0,10,164452.0,58,16568.0
16,13066.0,blue ,False,True,True,True,False,False,1,2,0,0,False,16,2233.0,20,5027.0,22,254539.0,46,133532.0
11,103311.0,blue ,True,False,False,False,True,True,7,0,1,1,True,8,7131.0,13,319925.0,11,24902.0,34,59309.0
19,37417.0,red  ,False,True,True,True,True,True,7,2,1,1,True,33,143361.0,13,1390510.0,20,163904.0,42,70576.0
36,34438.0,blue ,True,True,True,True,False,True,8,2,0,1,True,20,91849.0,14,5246.0,25,5154.0,40,51669.0
16,89398.0,red  ,False,True,False,False,False,False,0,0,0,0,False,13,73643.0,7,37820.0,12,83210.0,26,1748971.0
25,36011.0,red  ,True,False,False,True,True,True,8,3,1,1,True,26,99284.0,24,25663.0,33,29800.0,57,24462.0
17,39034.0,red  ,True,True,True,True,True,True,9,3,1,2,True,32,115772.0,19,652745.0,12,24320.0,45,24344.0
18,100402.0,red  ,True,True,True,True,True,True,11,3,1,4,True,25,124725.0,25,113708.0,23,192626.0,37,68002.0
22,233131.0,red  ,True,True,True,True,True,False,5,3,1,0,True,23,108452.0,26,44038.0,20,38892.0,47,1628.0
8,140613.0,blue ,False,True,False,False,False,False,0,0,0,0,False,9,5320.0,7,37581.0,12,66811.0,16,14293.0
22,134313.0,blue ,True,False,True,True,False,True,10,4,0,2,True,45,2276.0,35,2317.0,29,15982.0,55,4021.0
24,52695.0,red  ,True,True,False,False,False,False,7,2,0,1,True,30,399487.0,25,270649.0,9,78966.0,47,1277.0
18,1441022.0,red  ,True,True,True,True,True,True,7,2,1,1,True,22,997175.0,21,1026814.0,11,49045.0,61,68861.0
6,2768678.0,red  ,False,False,False,False,False,False,0,0,0,0,False,22,592776.0,8,13147.0,11,246038.0,27,3334909.0
15,748622.0,red  ,True,True,True,True,False,False,6,3,0,0,True,21,10657.0,22,14629.0,10,83666.0,39,3093.0
36,15947.0,blue ,False,False,False,True,False,True,11,1,0,2,True,19,12795.0,16,133754.0,36,95398.0,53,132748.0
24,24796.0,red  ,False,True,True,False,False,False,2,1,0,0,False,20,372580.0,24,42586.0,14,467145.0,17,4159.0
11,854653.0,blue ,True,True,False,False,False,False,1,0,0,0,False,15,63332.0,19,40024.0,18,102906.0,52,10500.0
20,20571.0,blue ,False,True,False,True,False,False,2,2,0,0,False,13,6951.0,24,49722.0,13,137295.0,33,84527.0
40,328305.0,blue ,False,True,True,True,True,False,9,4,2,2,True,27,315228.0,12,103504.0,66,1609407.0,92,3334909.0
29,66453.0,blue ,True,True,True,False,False,True,8,4,1,1,True,38,287006.0,27,69625.0,32,695654.0,85,205032.0
13,462365.0,blue ,True,True,False,False,True,True,8,2,1,2,True,9,1145713.0,25,27880.0,21,151246.0,55,111545.0
11,90467.0,blue ,False,False,False,False,False,False,2,0,0,0,False,27,16231.0,15,184628.0,12,111449.0,51,8588.0
7,520340.0,blue ,True,True,False,False,True,True,9,2,1,2,True,26,469935.0,23,547706.0,24,30252.0,55,646395.0
14,1067245.0,blue ,False,True,False,True,False,False,5,1,0,0,False,25,221133.0,26,61947.0,16,233227.0,64,93116.0
9,60373.0,red  ,False,False,True,False,False,False,1,1,0,0,False,23,305.0,12,414197.0,17,114835.0,41,54777.0
35,18864.0,red  ,False,False,True,True,False,True,9,4,0,2,True,30,251036.0,13,105008.0,36,166760.0,40,21076.0
25,21181.0,blue ,True,False,True,True,True,True,7,2,1,1,True,16,466499.0,20,3469022.0,21,34567.0,36,2102.0
13,647019.0,blue ,False,False,False,False,False,False,1,0,0,0,False,20,52970.0,25,422761.0,11,78966.0,39,22189.0
12,39034.0,red  ,True,False,True,True,True,True,10,3,1,2,True,28,131332.0,19,355701.0,14,169292.0,39,87428.0
50,66633.0,blue ,False,True,True,False,True,False,10,3,2,3,True,38,339247.0,26,97041.0,48,1001988.0,78,6253.0
18,20514.0,red  ,True,False,False,True,False,False,2,0,0,0,False,14,672018.0,13,21314.0,21,154600.0,45,148387.0
12,8612.0,red  ,True,False,True,True,False,False,1,1,0,0,False,22,336792.0,22,209396.0,22,124044.0,50,176560.0
13,28362.0,blue ,True,True,True,True,True,True,10,2,1,2,True,38,65098.0,22,97641.0,39,324500.0,36,1519873.0
28,2457677.0,red  ,False,False,True,False,False,False,3,1,0,0,False,15,3667030.0,29,42206.0,15,69758.0,74,42150.0
12,65002.0,blue ,False,True,False,False,False,False,0,0,0,0,False,21,19052.0,23,160406.0,24,277166.0,39,646395.0
21,1071020.0,red  ,True,False,True,True,False,True,11,2,0,3,True,23,40285.0,22,1741.0,15,52754.0,45,38921.0
9,355701.0,blue ,True,True,True,True,True,False,4,2,1,0,True,19,250249.0,23,258193.0,32,72288.0,34,62776.0
14,110686.0,blue ,False,True,False,False,False,False,3,0,0,0,False,23,275618.0,13,61054.0,12,92667.0,36,56902.0
31,355701.0,blue ,True,True,True,True,True,True,11,3,2,2,True,48,336891.0,24,2209961.0,10,20566.0,74,54296.0
13,96126.0,red  ,True,False,True,True,False,True,9,2,0,2,True,20,31784.0,17,1127612.0,21,39020.0,38,1620150.0
16,6581.0,blue ,False,False,True,False,False,False,0,1,0,0,False,20,1209482.0,19,61532.0,11,203382.0,60,41852.0
21,150158.0,red  ,False,True,False,True,False,False,3,0,0,0,False,36,20155.0,24,3848266.0,16,563684.0,47,40344.0
13,191896.0,blue ,False,True,False,False,False,False,0,0,0,0,False,19,539938.0,8,119386.0,14,56887.0,41,4743.0
12,154864.0,blue ,False,False,False,True,False,False,1,0,0,0,False,12,87352.0,13,5294.0,16,244796.0,36,377360.0
11,34151.0,red  ,True,True,True,True,False,True,5,2,0,1,True,17,95093.0,20,344025.0,15,95319.0,21,36506.0
31,12064.0,red  ,False,True,True,True,False,False,6,1,0,0,False,28,5565.0,34,768683.0,52,25063.0,107,287311.0
15,120996.0,blue ,False,False,False,False,False,False,2,0,0,0,False,26,16210.0,17,61019.0,15,2586693.0,40,1235493.0
19,86450.0,blue ,True,True,True,True,False,True,11,4,0,4,True,50,266078.0,28,652152.0,16,100098.0,72,80024.0
16,46812.0,blue ,True,True,False,False,True,True,9,2,2,1,True,50,29467.0,25,87233.0,18,4349.0,66,158742.0
29,3547.0,red  ,False,False,False,False,False,False,0,0,0,0,False,21,102358.0,15,53235.0,23,131941.0,36,43000.0
19,159760.0,blue ,True,False,True,True,False,False,7,2,0,2,False,20,61711.0,25,6757.0,26,29685.0,78,646395.0
15,122199.0,red  ,True,False,False,True,False,False,3,1,0,0,True,22,61711.0,10,84327.0,15,65275.0,35,267407.0
24,1372910.0,red  ,False,False,False,False,False,False,0,0,0,0,False,27,113877.0,9,1618985.0,9,59609.0,31,33428.0
34,460522.0,red  ,False,False,True,True,False,False,2,2,0,0,False,30,77200.0,23,74635.0,35,18537.0,77,133445.0
24,54619.0,blue ,True,False,True,True,True,True,6,4,1,2,True,25,266475.0,38,172164.0,25,786165.0,70,247164.0
15,112157.0,blue ,False,True,False,True,True,False,3,0,1,0,False,26,73970.0,31,1332877.0,32,151429.0,69,93929.0
26,8662.0,red  ,False,True,False,False,False,False,1,0,0,0,False,26,326922.0,12,84863.0,14,13697.0,65,38891.0
25,11194.0,blue ,False,False,False,False,True,False,2,1,1,0,False,22,128624.0,14,18046.0,28,6196.0,58,26100.0
15,3328.0,blue ,True,False,True,True,True,True,10,3,1,1,True,25,88203.0,21,80460.0,31,341492.0,35,1834454.0
36,29249.0,blue ,True,True,True,False,True,True,8,4,1,2,True,29,88634.0,35,809018.0,21,4296.0,48,6085.0
11,458109.0,red  ,False,False,True,False,False,False,2,1,0,0,False,14,80484.0,18,41176.0,17,237767.0,60,3334909.0
39,943777.0,blue ,True,True,False,True,True,True,8,2,1,2,True,44,15327.0,28,1004511.0,37,237767.0,87,548802.0
15,1131027.0,red  ,True,True,False,False,False,False,6,2,0,0,True,25,31347.0,19,8116730.0,11,128967.0,36,151097.0
18,153027.0,blue ,False,False,False,False,True,False,2,1,1,0,False,27,45128.0,28,66962.0,20,193484.0,54,88016.0
14,19992.0,blue ,False,True,True,False,False,False,0,1,0,0,False,7,142.0,11,16056.0,9,22235.0,41,123636.0
25,134958.0,red  ,False,False,False,False,True,True,7,2,1,1,True,41,29875.0,36,21805.0,36,90128.0,98,91394.0
26,128860.0,blue ,True,False,True,True,True,False,5,3,2,0,False,83,1912717.0,54,2065.0,48,141767.0,57,8026.0
14,19514.0,red  ,False,False,False,False,False,False,0,1,0,0,False,20,32017.0,11,2227.0,11,25063.0,38,153279.0
21,1293.0,blue ,False,False,True,False,False,False,5,1,0,0,False,41,1095182.0,27,455087.0,21,1984.0,64,153279.0
17,458109.0,blue ,False,False,True,True,True,True,10,4,2,2,True,27,128624.0,12,576703.0,44,277166.0,55,56963.0
15,26453.0,blue ,False,False,False,False,False,False,0,1,0,0,False,21,9230.0,9,10368.0,18,206491.0,29,230744.0
20,1433613.0,blue ,True,True,True,False,False,True,9,3,0,2,True,12,1145713.0,16,2607.0,18,33519.0,23,209878.0
21,86577.0,red  ,True,True,True,True,True,False,6,3,1,0,True,28,4713.0,12,20876.0,10,525549.0,44,3965.0
32,119891.0,red  ,True,True,False,True,True,True,11,3,2,2,True,26,24517.0,31,28775.0,35,24160.0,61,20029.0
33,55198.0,blue ,True,True,True,False,True,True,9,4,1,2,True,35,63915.0,27,369361.0,18,37235.0,62,271762.0
24,251789.0,red  ,False,False,False,False,False,False,4,1,0,0,False,34,263205.0,30,170098.0,38,1400.0,43,11409.0
20,3685.0,blue ,True,False,True,False,True,True,9,3,1,2,True,30,43907.0,21,3988416.0,5,67240.0,53,17820.0
11,36040.0,red  ,False,False,False,False,False,False,0,1,0,0,False,21,2678537.0,19,89348.0,6,96221.0,25,64883.0
13,33589.0,red  ,False,False,False,False,False,False,0,0,0,0,False,32,2678537.0,12,89348.0,7,151246.0,14,164093.0
24,11304.0,blue ,False,False,False,False,False,False,0,1,0,0,False,33,647442.0,36,50409.0,15,169753.0,62,218952.0
21,78876.0,blue ,False,False,False,True,False,False,3,2,0,0,False,33,100886.0,22,2662977.0,26,181336.0,71,243295.0
11,372594.0,blue ,False,False,False,True,False,False,1,0,0,0,False,16,51186.0,14,62585.0,10,339424.0,60,149302.0
15,78048.0,blue ,False,True,False,False,False,False,1,0,0,0,False,33,46992.0,12,49482.0,9,47391.0,27,2289.0
20,1628.0,red  ,False,False,False,False,True,False,8,2,1,2,True,36,289369.0,26,33079.0,26,131637.0,52,7114.0
8,10150.0,red  ,False,False,False,True,False,False,0,0,0,0,False,17,239361.0,13,364125.0,15,106803.0,36,209509.0
18,74154.0,red  ,True,True,True,True,True,True,11,2,1,3,True,21,105689.0,25,193440.0,23,101355.0,47,152377.0
32,375587.0,blue ,True,False,False,False,True,False,8,0,2,1,True,48,30376.0,44,132155.0,19,276552.0,88,23978.0
11,47589.0,red  ,False,False,True,False,False,False,0,1,0,0,False,19,7943.0,12,65022.0,11,16399.0,25,170582.0
30,2991.0,blue ,False,False,False,True,False,True,9,0,0,1,False,38,60823.0,37,25921.0,52,116159.0,91,592776.0
8,33484.0,blue ,False,False,False,False,False,False,4,1,0,0,False,37,46992.0,11,322056.0,18,77152.0,19,14815.0
21,15272.0,blue ,True,True,False,True,False,False,3,0,0,0,False,22,277425.0,18,29275.0,11,62734.0,39,13916.0
22,199689.0,red  ,True,False,True,True,True,True,11,3,2,3,True,31,36102.0,22,366218.0,27,256029.0,57,8493.0
24,34339.0,red  ,True,True,True,True,False,True,7,1,0,1,True,34,75951.0,9,221673.0,26,248097.0,56,87588.0
18,150002.0,blue ,True,True,True,False,True,True,9,4,1,3,True,33,61010.0,27,11309.0,22,2262852.0,61,214935.0
21,2105959.0,red  ,True,False,True,False,True,True,11,3,1,3,True,27,512484.0,17,322123.0,22,327942.0,62,1553576.0
17,188374.0,blue ,True,True,False,True,False,False,4,1,0,0,False,23,118969.0,22,78364.0,26,1334202.0,55,646395.0
17,4675.0,red  ,True,True,False,True,True,True,11,2,2,4,True,55,6385.0,21,40747.0,19,5404.0,69,23608.0
24,140854.0,blue ,True,False,True,True,True,False,8,3,1,0,True,21,181247.0,24,245540.0,16,107540.0,49,646395.0
30,213999.0,blue ,True,False,True,False,False,False,4,1,0,0,False,29,1084980.0,21,167466.0,9,277904.0,55,96848.0
18,107234.0,blue ,False,False,False,False,False,False,2,1,0,0,False,12,1692.0,18,94917.0,13,45569.0,59,9871.0
16,2105959.0,red  ,False,True,False,False,False,False,2,2,0,0,False,31,166106.0,19,65635.0,13,38181.0,72,341823.0
24,19617.0,red  ,False,True,False,True,False,False,2,1,0,0,False,55,2502.0,13,2449.0,15,3747.0,54,69161.0
16,1034803.0,red  ,False,False,False,False,False,False,2,0,0,0,False,28,16936.0,35,50409.0,38,4922.0,57,92965.0
31,28627.0,red  ,False,True,True,True,False,False,3,3,0,0,False,49,116396.0,26,132155.0,6,240355.0,58,88016.0
42,169995.0,red  ,True,False,False,False,True,True,9,3,1,6,False,42,466499.0,49,32246.0,46,564410.0,66,57623.0
10,2662977.0,blue ,False,True,False,False,False,False,3,0,0,0,False,17,44821.0,10,36886.0,38,177424.0,62,201161.0
17,3408.0,blue ,True,False,False,True,False,False,4,0,0,0,False,25,30702.0,16,3719552.0,28,177424.0,61,201161.0
18,92170.0,blue ,False,True,True,False,True,True,7,3,1,1,True,24,120347.0,45,1127612.0,15,1796649.0,71,677354.0
18,2829.0,blue ,True,True,False,False,False,False,2,1,0,0,False,28,82408.0,11,1390510.0,11,2262852.0,65,165906.0
19,65002.0,blue ,True,True,True,True,True,True,9,3,1,3,True,20,1596410.0,27,268394.0,14,16530.0,69,51274.0
35,32405.0,blue ,True,True,True,False,False,False,3,3,0,0,False,28,1004389.0,40,99745.0,45,219331.0,80,71456.0
38,451287.0,red  ,False,False,True,False,True,False,6,2,2,1,False,33,31659.0,37,60193.0,20,190885.0,112,20828.0
25,20903.0,red  ,True,False,False,False,True,True,8,2,1,1,True,16,108452.0,12,49678.0,9,401203.0,64,3334909.0
31,124736.0,red  ,False,True,False,True,False,False,1,1,0,0,False,25,618024.0,16,12147.0,10,129445.0,41,236299.0
31,110686.0,red  ,True,False,False,False,False,True,11,4,1,6,True,37,30935.0,33,1327257.0,21,92667.0,59,1209511.0
8,21297.0,blue ,False,False,False,True,False,False,0,0,0,0,False,17,48440.0,8,1837277.0,9,256029.0,39,167873.0
10,198045.0,red  ,False,True,False,True,False,False,1,0,0,0,False,25,3470.0,11,33892.0,8,132.0,27,109178.0
8,62776.0,red  ,False,True,True,False,False,False,1,1,0,0,False,31,49960.0,18,161024.0,13,29031.0,34,646395.0
11,2586693.0,blue ,True,True,True,True,False,False,3,2,0,0,True,18,19965.0,7,723.0,18,168857.0,46,117274.0
28,48656.0,red  ,False,False,True,False,True,True,7,4,1,1,True,35,10079.0,35,6184.0,27,125727.0,51,28583.0
13,53206.0,red  ,True,True,False,False,False,False,1,0,0,0,False,12,872343.0,9,38684.0,21,44776.0,29,8351.0
21,73691.0,red  ,True,True,False,True,True,True,9,3,1,2,True,25,251036.0,18,161024.0,20,289335.0,32,86638.0
16,9851.0,blue ,True,True,True,True,True,True,11,4,1,4,True,27,6911.0,33,248263.0,31,94828.0,49,121543.0
23,4299.0,red  ,False,True,False,False,True,True,8,2,1,2,True,28,12980.0,22,418443.0,32,6030.0,86,10382.0
17,768683.0,red  ,True,True,True,True,True,True,10,1,1,2,True,8,191268.0,20,18496.0,24,36664.0,42,76896.0
19,210190.0,red  ,False,False,False,False,False,False,0,0,0,0,False,13,2948.0,7,1080982.0,9,2586693.0,30,188085.0
34,110686.0,blue ,False,False,True,False,False,True,5,4,0,1,False,42,122862.0,31,906554.0,41,92667.0,97,1383883.0
12,335179.0,blue ,True,False,True,True,True,True,11,3,1,3,True,9,13278.0,21,749.0,22,57130.0,32,160834.0
41,46736.0,blue ,True,False,False,True,True,True,8,1,1,1,True,38,56096.0,35,29453.0,28,924237.0,77,58264.0
30,220358.0,red  ,False,False,False,False,True,False,3,1,2,0,False,25,940409.0,49,82400.0,25,6373.0,50,104319.0
10,8691.0,red  ,False,True,False,True,False,False,3,0,0,0,False,11,204814.0,11,143669.0,10,115563.0,42,249151.0
16,30653.0,blue ,True,False,True,True,False,True,10,3,0,2,True,24,135654.0,17,34732.0,23,173714.0,40,96896.0
42,434052.0,red  ,False,True,False,True,False,False,4,0,0,0,False,40,76631.0,30,41141.0,27,164541.0,104,728435.0
17,4432914.0,red  ,True,True,True,True,False,True,8,4,1,1,True,36,13660.0,44,9436.0,28,29933.0,54,81999.0
20,25634.0,blue ,True,True,True,True,True,True,9,3,1,2,True,27,61655.0,17,347871.0,19,18452.0,60,319707.0
23,1676.0,blue ,True,True,False,True,True,True,8,1,1,1,True,35,46603.0,15,1773773.0,22,87912.0,62,525813.0
11,32915.0,red  ,True,False,True,False,False,False,2,2,0,0,False,38,38053.0,9,261717.0,14,11237.0,53,279.0
23,4240.0,red  ,True,False,True,False,False,False,3,3,0,0,False,16,29179.0,24,82015.0,24,19531.0,49,88150.0
23,33305.0,red  ,True,False,False,False,False,True,5,2,0,1,False,24,3586.0,9,1390510.0,31,27171.0,82,257476.0
5,215119.0,blue ,False,False,True,False,False,False,0,1,0,0,False,18,130.0,11,60048.0,18,2841.0,26,44442.0
38,9257.0,blue ,False,True,False,False,False,True,9,1,1,2,True,30,29179.0,34,422761.0,26,114835.0,75,2333.0
19,628000.0,red  ,False,False,False,False,False,False,0,0,0,0,False,26,66164.0,12,28081.0,15,411755.0,40,16875.0
24,2105959.0,blue ,True,True,False,True,False,False,4,1,0,0,False,55,140801.0,18,112136.0,20,28969.0,85,10922.0
19,617979.0,red  ,False,True,False,False,False,False,1,0,0,0,False,19,23728.0,30,176.0,36,48828.0,48,4797.0
17,110686.0,red  ,True,True,False,False,False,False,2,0,0,0,False,9,33751.0,17,16398.0,15,868.0,23,26923.0
25,943777.0,blue ,True,False,True,True,False,False,5,1,0,0,False,26,346862.0,17,3469022.0,10,10302.0,34,13563.0
25,631455.0,blue ,True,False,False,False,False,True,7,1,0,1,False,40,88382.0,21,81791.0,20,1510.0,86,37889.0
46,53550.0,red  ,True,False,False,True,True,True,11,5,4,5,True,100,61895.0,39,65022.0,63,40564.0,136,43564.0
13,87233.0,red  ,False,True,True,True,False,True,11,3,0,2,True,16,59211.0,14,70688.0,9,186945.0,38,30807.0
33,396799.0,blue ,False,False,False,False,False,False,2,0,0,0,False,32,5140.0,16,1837277.0,54,25063.0,89,287311.0
26,57039.0,red  ,False,False,True,True,True,True,11,4,1,3,True,36,9717.0,30,71069.0,25,318445.0,70,6493.0
16,309065.0,red  ,False,False,False,True,True,True,7,1,1,1,True,24,69169.0,9,5517.0,10,230636.0,38,45923.0
23,2302743.0,red  ,True,True,False,True,True,True,11,3,2,4,True,52,20124.0,44,172025.0,51,167763.0,97,48975.0
12,55013.0,red  ,False,True,True,False,False,False,0,1,0,0,False,18,108429.0,16,38075.0,7,271763.0,32,164525.0
34,20339.0,blue ,False,False,False,True,True,True,8,2,1,1,True,32,37962.0,18,78873.0,34,2639450.0,66,834677.0
18,39626.0,red  ,False,False,False,False,False,False,1,0,0,0,False,33,291.0,19,178.0,15,19628.0,57,84990.0
11,181476.0,blue ,True,False,False,True,True,False,3,2,1,0,False,29,106990.0,21,577524.0,24,91606.0,68,352336.0
43,4432914.0,blue ,True,True,False,True,True,True,11,0,1,3,True,20,30722.0,25,12774.0,59,413992.0,73,1206809.0
8,634750.0,red  ,True,False,True,True,True,True,10,3,1,2,True,24,67077.0,25,6397.0,24,59481.0,42,110869.0
25,63247.0,blue ,False,True,False,True,False,True,11,1,0,2,True,22,428665.0,19,453497.0,35,341492.0,81,19537.0
14,146406.0,blue ,False,False,False,True,True,False,2,1,2,0,False,49,307075.0,34,3848266.0,36,277631.0,72,16152.0
9,1281319.0,blue ,True,True,True,False,True,True,6,3,1,1,True,31,57460.0,24,3848266.0,34,87474.0,42,140270.0
26,8230.0,red  ,False,True,True,True,True,False,2,2,1,0,False,24,211899.0,13,179.0,18,32873.0,48,208158.0
28,634750.0,red  ,False,False,False,False,False,False,0,1,0,0,False,8,26567.0,21,17446.0,7,47025.0,59,92120.0
25,4432914.0,red  ,True,False,False,False,False,False,4,2,0,0,False,29,20902.0,12,261717.0,34,22959.0,44,40663.0
29,33570.0,blue ,False,True,False,True,False,False,2,2,0,0,False,38,86068.0,47,209396.0,23,217841.0,83,49312.0
13,46302.0,blue ,False,True,True,True,False,True,6,2,0,1,True,21,131332.0,16,8116730.0,15,142506.0,49,15077.0
24,328707.0,blue ,False,False,True,False,True,True,8,4,1,1,True,49,1019440.0,21,4643.0,38,229509.0,75,5269.0
29,328574.0,red  ,True,True,False,False,True,True,8,2,1,1,True,19,121887.0,30,220050.0,38,80989.0,95,397875.0
31,29249.0,red  ,False,False,True,False,False,False,3,2,0,0,False,50,17514.0,39,21129.0,24,4296.0,70,247080.0
15,903640.0,red  ,False,False,False,False,True,False,3,2,1,0,True,20,517046.0,25,690760.0,6,20763.0,32,1986.0
21,142759.0,red  ,True,True,True,False,True,True,9,4,2,3,True,55,1620150.0,19,113291.0,25,29487.0,58,1301151.0
29,706026.0,red  ,False,True,False,True,True,True,9,1,1,1,True,25,29549.0,35,33902.0,31,151487.0,57,4025508.0
18,50871.0,red  ,True,True,True,True,True,True,8,3,1,1,True,20,95195.0,40,50409.0,23,254539.0,54,1890211.0
51,355701.0,red  ,True,True,False,True,False,True,11,3,1,4,True,26,76127.0,46,164167.0,62,8352.0,66,1890211.0
15,40257.0,blue ,False,True,False,False,False,False,0,1,1,0,False,23,43907.0,11,25634.0,15,960198.0,65,799132.0
28,903640.0,blue ,True,True,False,True,True,True,10,1,1,2,True,21,517046.0,23,45783.0,26,200301.0,52,21860.0
14,189509.0,blue ,False,True,False,True,False,False,4,0,0,0,False,22,15498.0,14,62358.0,15,94224.0,40,1301151.0
27,27543.0,red  ,True,False,False,True,False,True,8,0,1,2,True,47,313432.0,49,490912.0,44,975222.0,120,50161.0
32,715608.0,blue ,False,True,False,False,False,False,8,2,1,2,True,41,592776.0,70,141514.0,45,8396.0,87,426654.0
12,38700.0,red  ,False,True,True,True,False,False,2,1,0,0,False,14,2869.0,18,39431.0,21,5988.0,33,239919.0
15,125105.0,blue ,True,True,True,True,True,False,5,2,2,0,False,36,42410.0,26,6536.0,29,280661.0,85,42141.0
35,14755.0,blue ,False,True,False,True,True,True,10,3,2,2,True,40,6880.0,31,190983.0,24,15056.0,54,26732.0
12,83684.0,red  ,False,False,False,False,True,True,8,1,1,1,True,23,22945.0,20,1127.0,14,360986.0,69,9407.0
20,898588.0,blue ,True,True,True,False,False,False,5,1,0,0,False,22,48583.0,26,22084.0,31,160627.0,50,740663.0
14,156539.0,red  ,False,False,True,False,True,True,11,4,1,3,True,29,1097.0,34,52108.0,42,38892.0,60,76923.0
21,8200.0,red  ,True,True,True,True,True,True,8,2,1,1,True,26,326922.0,26,231836.0,37,3369.0,95,45902.0
16,462365.0,red  ,True,False,False,False,False,True,7,2,1,2,True,44,104445.0,15,408924.0,29,114835.0,64,90269.0
29,155752.0,blue ,True,False,False,True,False,False,6,3,0,1,False,24,85714.0,23,34319.0,28,234807.0,67,155268.0
19,223726.0,red  ,False,True,False,True,True,True,7,2,1,1,True,12,5596.0,11,34030.0,16,277166.0,61,358352.0
15,2076225.0,blue ,True,True,True,True,True,True,11,4,2,5,True,34,105689.0,24,2306.0,38,149516.0,84,1206809.0
29,45976.0,red  ,False,False,False,False,True,False,5,2,1,0,False,50,17816.0,22,112136.0,22,76367.0,84,121543.0
18,128153.0,red  ,False,True,True,False,True,True,8,2,1,1,True,20,359183.0,24,425586.0,10,61187.0,49,69161.0
16,3225.0,red  ,False,False,True,True,False,False,0,1,0,0,False,29,22260.0,12,15313.0,14,10188.0,55,2215.0
24,27363.0,red  ,True,False,False,False,True,True,11,1,1,3,True,27,44324.0,21,97415.0,20,68642.0,89,165631.0
15,264626.0,blue ,True,False,True,True,True,True,7,2,1,1,True,32,345746.0,7,199069.0,24,305776.0,41,132778.0
10,10449.0,blue ,True,False,True,False,False,True,8,3,0,1,True,20,143660.0,22,765806.0,19,17113.0,41,283234.0
31,1441022.0,red  ,True,True,False,True,True,True,9,3,2,2,True,24,53883.0,22,8626.0,26,29031.0,47,20652.0
21,65002.0,red  ,True,True,False,False,False,False,4,2,1,0,True,37,6378.0,23,4725.0,24,458109.0,71,28716.0
